pygeostat_saved_data
3
Estimate
EstimationVariance
Back Transform
-0.006804 0.045801 -0.006804
0.076366 0.052831 0.076366
0.168685 0.059777 0.168685
0.239139 0.061704 0.239139
0.332574 0.058361 0.332574
0.428455 0.054858 0.428455
0.505881 0.048526 0.505881
0.573149 0.048466 0.573149
0.632309 0.054720 0.632309
0.656207 0.058338 0.656207
0.674609 0.062003 0.674609
0.703520 0.060375 0.703520
0.702230 0.054040 0.702230
0.697426 0.045593 0.697426
0.687221 0.039747 0.687221
0.643907 0.039029 0.643907
0.556344 0.042881 0.556344
0.473307 0.048980 0.473307
0.393034 0.052724 0.393034
0.291233 0.051551 0.291233
0.184774 0.045516 0.184774
0.066760 0.037447 0.066760
-0.044469 0.031836 -0.044469
-0.165353 0.031633 -0.165353
-0.289372 0.038583 -0.289372
-0.407697 0.048957 -0.407697
-0.522571 0.057179 -0.522571
-0.647449 0.057282 -0.647449
-0.770645 0.050094 -0.770645
-0.886619 0.037772 -0.886619
-1.015508 0.027533 -1.015508
-1.134003 0.028915 -1.134003
-1.260689 0.053148 -1.260689
-1.434344 0.104280 -1.434344
-1.360669 0.181959 -1.360669
-1.794180 0.280873 -1.794180
-1.889843 0.392551 -1.889843
-1.850590 1.000000 -1.850590
-1.953263 1.000000 -1.953263
-1.582696 1.000000 -1.582696
-1.501133 0.999999 -1.501133
-1.410630 0.999997 -1.410630
-1.311848 0.999993 -1.311848
-1.215147 0.999974 -1.215147
-1.121958 0.999936 -1.121958
-1.035337 0.999848 -1.035337
-0.949406 0.999655 -0.949406
-0.867367 0.999247 -0.867367
-0.786682 0.998421 -0.786682
-0.704653 0.996819 -0.704653
-0.622411 0.993845 -0.622411
-0.539443 0.988558 -0.539443
-0.455449 0.979570 -0.455449
-0.371420 0.964967 -0.371420
-0.286720 0.942319 -0.286720
-0.200693 0.908830 -0.200693
-0.115161 0.861690 -0.115161
-0.032142 0.798647 -0.032142
0.050242 0.718757 0.050242
0.127196 0.623150 0.127196
0.200658 0.515555 0.200658
0.261933 0.402531 0.261933
0.309287 0.292671 0.309287
0.347284 0.195368 0.347284
0.363596 0.118927 0.363596
0.359497 0.068525 0.359497
0.339922 0.044762 0.339922
0.283324 0.042966 0.283324
0.205228 0.052806 0.205228
0.112948 0.064194 0.112948
0.013827 0.070680 0.013827
-0.075029 0.072421 -0.075029
-0.174717 0.063606 -0.174717
